Platform,Model,Manufacturer,ModelName
Android,5047U,"TCT (Alcatel)","U5 HD"
Android,5047Y,"TCT (Alcatel)","U5 HD"
Android,5048A,"TCT (Alcatel)","Alcatel 3X"
Android,5048I,"TCT (Alcatel)","Alcatel 3X"
Android,5048U,"TCT (Alcatel)","Alcatel 3X"
Android,5048U_EEA,"TCT (Alcatel)","Alcatel 3X"
Android,5048Y,"TCT (Alcatel)","Alcatel 3X"
Android,5048Y_EEA,"TCT (Alcatel)","Alcatel 3X"
Android,5048Y_RU,"TCT (Alcatel)","Alcatel 3X"
Android,5048Y_TR,"TCT (Alcatel)","Alcatel 3X"
Android,5049E,"TCT (Alcatel)","A3 PLUS"
Android,5049G,"TCT (Alcatel)","A3 PLUS"
Android,5049S,"TCT (Alcatel)",5049S
Android,5049W,"TCT (Alcatel)",5049W
Android,5049Z,"TCT (Alcatel)",5049Z
Android,5050A,"TCT (Alcatel)","POP S3"
Android,5050S,"TCT (Alcatel)","POP S3"
Android,5050X,"TCT (Alcatel)","POP S3"
Android,5050Y,"TCT (Alcatel)","POP S3"
Android,5051,"TCT (Alcatel)",5051
Android,5051A,"TCT (Alcatel)",5051A
Android,5051D,"TCT (Alcatel)",5051D
Android,5051J,"TCT (Alcatel)",5051J
Android,5051M,"TCT (Alcatel)",5051M
Android,5051T,"TCT (Alcatel)",5051T
Android,5051X,"TCT (Alcatel)",5051X
Android,5052A,"TCT (Alcatel)","Alcatel 3"
Android,5052D,"TCT (Alcatel)","Alcatel 3"
Android,5052D_EEA,"TCT (Alcatel)","Alcatel 3"
Android,5052D_RU,"TCT (Alcatel)","Alcatel 3"
Android,5052Y,"TCT (Alcatel)","Alcatel 3"
Android,5052Y_EEA,"TCT (Alcatel)","Alcatel 3"
Android,5053A,"TCT (Alcatel)","Alcatel 3"
Android,5053D,"TCT (Alcatel)","Alcatel 3"
Android,5053D_EEA,"TCT (Alcatel)","Alcatel 3"
Android,5053K,"TCT (Alcatel)","Alcatel 3"
Android,5053K_EEA,"TCT (Alcatel)","Alcatel 3"
Android,5053K_RU,"TCT (Alcatel)","Alcatel 3"
Android,5053Y,"TCT (Alcatel)","Alcatel 3"
Android,5053Y_EEA,"TCT (Alcatel)","Alcatel 3"
Android,5053Y_RU,"TCT (Alcatel)","Alcatel 3"
Android,5054A,"TCT (Alcatel)",5054A
Android,5054D,"TCT (Alcatel)",5054D
Android,5054S,"TCT (Alcatel)",5054S
Android,5054T,"TCT (Alcatel)",5054T
Android,5054W,"TCT (Alcatel)",5054W
Android,5054X,"TCT (Alcatel)",5054X
Android,5056,"TCT (Alcatel)",5056
Android,5056A,"TCT (Alcatel)",5056A
Android,5056D,"TCT (Alcatel)",5056D
Android,5056E,"TCT (Alcatel)",5056E
Android,5056G,"TCT (Alcatel)",5056G
Android,5056I,"TCT (Alcatel)",5056I
Android,5056M,"TCT (Alcatel)",5056E
Android,5056N,"TCT (Alcatel)",5056N
Android,5056T,"TCT (Alcatel)",5056T
Android,5056U,"TCT (Alcatel)",5056U
Android,5056W,"TCT (Alcatel)",5056W
Android,5056X,"TCT (Alcatel)",5056X
Android,5057M,"TCT (Alcatel)",Mirage
Android,5058,"Advan digital","i5C plus"
Android,5058A,"TCT (Alcatel)","Alcatel 3X"
Android,5058I,"TCT (Alcatel)","Alcatel 3X"
Android,5058I_RU,"TCT (Alcatel)","Alcatel 3X"
Android,5058J,"TCT (Alcatel)","Alcatel 3X"
Android,5058T,"TCT (Alcatel)","Alcatel 3X"
Android,5058Y,"TCT (Alcatel)","Alcatel 3X"
Android,5059,"Advan digital",5059
Android,5059A,"TCT (Alcatel)","Alcatel 1X"
Android,5059D,"TCT (Alcatel)","Alcatel 1X"
Android,5059D_RU,"TCT (Alcatel)","Alcatel 1X"
Android,5059I,"TCT (Alcatel)","Alcatel 1X"
Android,5059J,"TCT (Alcatel)","Alcatel 1X"
Android,5059S,"Verizon Wireless",5059S
Android,5059T,"TCT (Alcatel)","Alcatel 1X"
Android,5059X,"TCT (Alcatel)","Alcatel 1X"
Android,5059Y,"TCT (Alcatel)","Alcatel 1X"
Android,5059Z,"TCT (Alcatel)",5059Z
Android,5060,"Advan digital",5060
Android,5060A,"TCT (Alcatel)","Alcatel 5V"
Android,5060D,"TCT (Alcatel)","Alcatel 5X"
Android,5060D_EEA,"TCT (Alcatel)","Alcatel 5X"
Android,5060D_RU,"TCT (Alcatel)","Alcatel 5V"
Android,5060J,"TCT (Alcatel)","Alcatel 5X"
Android,5061,"Advan digital",5061
Android,5061A,"TCT (Alcatel)","Alcatel 3X"
Android,5061K,"TCT (Alcatel)","Alcatel 3X"
Android,5061K_EEA,"TCT (Alcatel)","Alcatel 3X"
Android,5061K_RU,"TCT (Alcatel)","Alcatel 3X"
Android,5061K_TR,"TCT (Alcatel)","Alcatel 3X"
Android,5061U,"TCT (Alcatel)","Alcatel 3X"
Android,5061U_EEA,"TCT (Alcatel)","Alcatel 3X"
Android,5061U_TR,"TCT (Alcatel)","Alcatel 3X"
Android,5062,"Advan digital","S5E FULL VIEW"
Android,5062W,T-Mobile,"REVVL 4+"
Android,5062Z,T-Mobile,"REVVL 4+"
Android,5063,"Advan digital","S50 Prime"
Android,5065A,"TCT (Alcatel)",5065A
Android,5065D,"TCT (Alcatel)",5065D
Android,5065N,"TCT (Alcatel)",5065N
Android,5065W,"TCT (Alcatel)",5065W
Android,5065X,"TCT (Alcatel)",5065X
Android,506SH,Sharp,"AQUOS Xx 3"
Android,5070D,"TCT (Alcatel)",5070D
Android,507SH,Sharp,507SH
Android,5080A,"TCT (Alcatel)",5080A
Android,5080D,"TCT (Alcatel)","SHINE LITE"
Android,5080F,"TCT (Alcatel)",5080F
Android,5080Q,"TCT (Alcatel)",5080Q
Android,5080U,"TCT (Alcatel)",5080U
Android,5080X,"TCT (Alcatel)","SHINE LITE"
Android,5085A,"TCT (Alcatel)",A5
Android,5085B,"TCT (Alcatel)",A5
Android,5085D,"TCT (Alcatel)",A5
Android,5085G,"TCT (Alcatel)",5085G
Android,5085H,"TCT (Alcatel)",A5
Android,5085I,"TCT (Alcatel)",A5
Android,5085J,"TCT (Alcatel)",A5
Android,5085N,"TCT (Alcatel)",A5
Android,5085O,"TCT (Alcatel)",5085O
Android,5085Q,"TCT (Alcatel)",A5
Android,5085Y,"TCT (Alcatel)",A5
Android,5086A,"TCT (Alcatel)","Alcatel 5"
Android,5086D,TCL,Smartphone
Android,5086Y,"TCT (Alcatel)","Alcatel 5"
Android,5090A,"TCT (Alcatel)",A7
Android,5090I,"TCT (Alcatel)",A7
Android,5090Y,"TCT (Alcatel)",A7
Android,5095I,"TCT (Alcatel)","POP 4S"
Android,5095K,"TCT (Alcatel)","POP 4S"
Android,5095Y,"TCT (Alcatel)","POP 4S"
Android,5098O,"TCT (Alcatel)",5098O
Android,5098S,"TCT (Alcatel)",5098S
Android,5099A,"TCT (Alcatel)","Alcatel 3V"
Android,5099D,"TCT (Alcatel)","Alcatel 3V"
Android,5099D_RU,"TCT (Alcatel)","Alcatel 3V"
Android,5099I,"TCT (Alcatel)","Alcatel 3V"
Android,5099U,"TCT (Alcatel)","Alcatel 3V"
Android,5099Y,"TCT (Alcatel)","ALCATEL 3V"
Android,509SH,Sharp,シンプルスマホ３
Android,5101A,TCL,"L9 Plus"
Android,5101J,TCL,"L9 Plus"
Android,5102B,TCL,L7
Android,5102I,TCL,L7
Android,5102K,TCL,L7
Android,5102M,TCL,L7
Android,5102P,TCL,L7
Android,5107G,TCL,L9S
Android,5107J,TCL,L9S
Android,5116J,"TCT (Alcatel)","ALCATEL ONETOUCH POP 3 (5)"
Android,5124J,TCL,L10
Android,5128A,TCL,L10+
Android,5128Y,TCL,L10+
Android,5129A,TCL,T9+
Android,5129Y,TCL,T9x
Android,5130E,TCL,L10+
Android,5130G,TCL,L10+
Android,5130I,TCL,L10+
Android,5130J,TCL,L10+
Android,5130K,TCL,L10+
Android,5130M,TCL,"T Pro"
Android,5133A,TCL,L5
Android,5145A,"TCT (Alcatel)","ALCATEL PIXI 4 (5)"
Android,5148A,TCL,T9
Android,5148I,TCL,"C9 Plus"
Android,5152D,TCL,C5
Android,5153A,TCL,C5
Android,5153K,TCL,C5
Android,5154A,"TCT (Alcatel)",5154A
Android,5158A,TCL,C7
Android,5159A,TCL,L9
Android,5159J,TCL,L9
Android,5161A,TCL,"T Pro"
Android,5161K,TCL,"T Pro"
Android,5186A,TCL,T7
Android,5186D,TCL,Smartphone
Android,5199I,TCL,C9
Android,5202,"Advan digital",NASA
Android,5501,"Advan digital",i6A
Android,5502,"Advan digital","S6 Plus"
Android,5503,"Advan digital",i6c
Android,5504,"Advan digital","S6 Pro"
Android,5505,"Advan digital",NASA_Plus
Android,5560S,Coolpad,CP5660S
Android,55AX600C,Panasonic,55AX600C
Android,562,"TCT (Alcatel)","TCL 562"
Android,5701,"Advan digital","ADVAN G2 plus"
Android,5701A,"Dialog Blaze",5701A
Android,5860E,Coolpad,5860E
Android,5E,Yezz,5E
Android,5E4,Yezz,5E4
Android,5EQ,Yezz,5EQ
Android,5S,Fly,5_S
Android,6001,"Advan digital",G3
Android,6002,"Advan digital","G3 Pro"
Android,6003,"Advan digital","G5 Elite"
Android,6004,"Advan digital","G2 Pro"
Android,6014X,"TCT (Alcatel)",6014X
Android,6016A,"TCT (Alcatel)",6010A
Android,6016D,"TCT (Alcatel)",6016D
Android,6016E,"TCT (Alcatel)",6016E
Android,6016X,"TCT (Alcatel)",6016X
Android,601HT,HTC,U11
Android,601LV,Lenovo,TB3-601LV
Android,601SO,Sony,"Xperia XZ"
Android,6025A,"TCT (Alcatel)","Alcatel 1S"
Android,6025D,"TCT (Alcatel)","Alcatel 1S"
Android,6025D_EEA,"TCT (Alcatel)","Alcatel 1S"
Android,6025D_RU,"TCT (Alcatel)","Alcatel 1S"
Android,6025H,"TCT (Alcatel)","Alcatel 1S"
Android,6025H_EEA,"TCT (Alcatel)","Alcatel 1S"
Android,6025H_RU,"TCT (Alcatel)","Alcatel 1S"
Android,602KC,Kyocera,602KC
Android,602LV,Lenovo,TB3-602LV
Android,602SO,Sony,"Xperia XZs"
Android,6036A,"TCT (Alcatel)","Idol2 MINI S"
Android,6036X,"TCT (Alcatel)","Idol2 MINI S"
Android,6036Y,"TCT (Alcatel)","Idol2 MINI S"
Android,6037B,"TCT (Alcatel)",6037B
Android,6037K,"TCT (Alcatel)",6037K
Android,6037Y,"TCT (Alcatel)",6037Y
Android,6039A,"TCT (Alcatel)",6039A
Android,6039H,"TCT (Alcatel)",6039H
Android,6039J,"TCT (Alcatel)",6039J
Android,6039K,"TCT (Alcatel)",6039K
Android,6039S,"TCT (Alcatel)",6039S
Android,6039Y,"TCT (Alcatel)",6039Y
Android,603SH,Sharp,"AQUOS Xx3 mini"
Android,6042D,"TCT (Alcatel)",6042D
Android,6043A,"TCT (Alcatel)",6043A
Android,6043D,"TCT (Alcatel)",6043D
Android,6044D,"TCT (Alcatel)",6044D
Android,6045B,"TCT (Alcatel)","ALCATEL ONETOUCH IDOL 3 (5.5)"
Android,6045F,"TCT (Alcatel)","ALCATEL ONETOUCH IDOL 3 (5.5)"
Android,6045I,"TCT (Alcatel)","ALCATEL ONETOUCH IDOL 3 (5.5)"
Android,6045K,"TCT (Alcatel)","ALCATEL ONETOUCH IDOL 3 (5.5)"
Android,6045O,"TCT (Alcatel)",Nitro
Android,6045Y,"TCT (Alcatel)","ALCATEL ONETOUCH IDOL 3 (5.5)"
Android,6050A,"TCT (Alcatel)","IDOL 2 S"
Android,6050F,"TCT (Alcatel)","IDOL 2 S"
Android,6050W,"TCT (Alcatel)","IDOL 2 S"
Android,6050Y,"TCT (Alcatel)","IDOL 2 S"
Android,6055A,"TCT (Alcatel)",6055A
Android,6055B,"TCT (Alcatel)",6055B
Android,6055D,"TCT (Alcatel)",6055D
Android,6055K,"TCT (Alcatel)",6055K
Android,6055P,"TCT (Alcatel)",6055P
Android,6056A,"TCT (Alcatel)","Alcatel 3L"
Android,6056D,"TCT (Alcatel)","Alcatel 3L"
Android,6056D_EEA,"TCT (Alcatel)","Alcatel 3L"
Android,6056D_RU,"TCT (Alcatel)","Alcatel 3L"
Android,6056D_TR,"TCT (Alcatel)","Alcatel 3L"
Android,6056H,"TCT (Alcatel)","Alcatel 3L"
Android,6056H_EEA,"TCT (Alcatel)","Alcatel 3L"
Android,6056H_RU,"TCT (Alcatel)","Alcatel 3L"
Android,6056H_TR,"TCT (Alcatel)","Alcatel 3L"
Android,6058A,"TCT (Alcatel)","IDOL 5"
Android,6058D,"TCT (Alcatel)","IDOL 5"
Android,6058X,"TCT (Alcatel)","IDOL 5"
Android,605HW,Huawei,"MediaPad T2 10.0 Pro"
Android,605SH,Sharp,"AQUOS R"
Android,6060S,"TCT (Alcatel)","IDOL 5S"
Android,6060X,"TCT (Alcatel)",6060X
Android,6062W,"TCT (Alcatel)",6062W
Android,606HW,Huawei,"MediaPad T2 10.0 Pro"
Android,606SH,Sharp,"AQUOS ea"
Android,6070K,"TCT (Alcatel)","IDOL 4S"
Android,6070O,"TCT (Alcatel)","IDOL 4S"
Android,608HW,Huawei,"nova lite for Y!mobile"
Android,610,"PCD Argentina",610
Android,6125A,TCL,20E
Android,6125D,TCL,20E
Android,6125F,TCL,20E
Android,6125H_RU,TCL,20E
Android,6156A,TCL,20Y
Android,6156D,TCL,20Y
Android,6156H,TCL,20Y
Android,6201,"Advan digital",G5
Android,62S,Mirage,62S
Android,6501,"Advan digital",G9
Android,65TR3BF,LGE,TR3BF
Android,6AT,"Elong Mobile",6AT
Android,6Cb,Kenxinda,6Cb
Android,6CS,"Elong Mobile",6CS
Android,6S,SGINO,6S
Android,7008,"Advan digital","X7 Pro"
Android,701HW,Huawei,"MediaPad M3 Lite"
Android,701LV,Lenovo,TAB4
Android,701SH,Sharp,"AQUOS R compact 701SH"
Android,701SO,Sony,"Xperia XZ1"
Android,702HW,Huawei,"MediaPad M3 Lite"
Android,702LV,Lenovo,TAB4
Android,702SH,Sharp,"AQUOS sense basic"
Android,702SO,Sony,"Xperia XZ2"
Android,7035,"Advan digital","E1C 4G"
Android,7037,"Advan digital","E1C  4G"
Android,7039,"Advan digital","TAB 7"
Android,704-G,How,HT704-G
Android,7040N,"TCT (Alcatel)",7040N
Android,7040R,"TCT (Alcatel)",7040R
Android,7040T,"TCT (Alcatel)",7040T
Android,7043A,"TCT (Alcatel)","POP 2 (5)"
Android,7043K,"TCT (Alcatel)","POP 2 (5)"
Android,7043Y,"TCT (Alcatel)","POP 2 (5)"
Android,7044A,"TCT (Alcatel)","POP 2 (5)"
Android,7044X,"TCT (Alcatel)","POP 2 (5)"
Android,7045Y,"TCT (Alcatel)",7045Y
Android,7048A,"TCT (Alcatel)","Go PLAY"
Android,7048S,"TCT (Alcatel)","Go PLAY"
Android,7048W,"TCT (Alcatel)","Go PLAY"
Android,7048X,"TCT (Alcatel)","Go PLAY"
Android,704HW,Huawei,"nova lite 2"
Android,704KC,Kyocera,704KC
Android,704SH,Sharp,シンプルスマホ４
Android,705-G,How,705-G
Android,"705-G Go",How,"705-G Go"
Android,7050Y,"TCT (Alcatel)","POP S9"
Android,7053D,"TCT (Alcatel)",ALCATEL_ONETOUCH_7053D
Android,7055A,"TCT (Alcatel)",Hero2C
Android,705KC,Kyocera,705KC
Android,706,EACHPAI,706
Android,706SH,Sharp,"AQUOS R2"
Android,706Z,Digidragon,706Z
Android,7070I,"TCT (Alcatel)","POP 4 6"" 4G android"
Android,7070Q,"TCT (Alcatel)","POP 4 6"" 4G android"
Android,7070X,"TCT (Alcatel)","POP 4 6"" 4G android"
Android,7071A,"TCT (Alcatel)","A7 XL"
Android,7071D,"TCT (Alcatel)","A7 XL"
Android,710C,HTC,710C
Android,716,Techpad,_716
Android,721,Stylo,721
Android,7301,"Advan digital","X7 Max"
Android,730TPC,IView,"Retailer Stores"
Android,7588AN,Klipad,7588AN
Android,769TPC,IView,769TPC
Android,770G,"Touch plus",770G
Android,770N,"Touch plus",770N
Android,776PLUS,Krono,776PLUS
Android,776TPCIII,IView,776TPCIII
Android,778TPC,IView,778TPC
Android,785TB4,Hipstreet,785TB4
Android,788TPCII,IView,788TPCII
Android,7A_3G,Umax,7A_3G
Android,7A_Plus,Umax,7A_Plus_eea
Android,7BY,Mediacom,7BY
Android,7C08S,Aimson,7C08S
Android,7C08X,Ainol,7C08X
Android,7CY,Mediacom,7CY_eea
Android,7D-501u,Huawei,"MediaPad X1 7.0"
Android,7DTB25,Hipstreet,7DTB25
Android,7DTB37,Hipstreet,7DTB37
Android,7DTB41,Hipstreet,Micron
Android,7DY,Mediacom,7DY_EEA
Android,7GW,Exertis,7GW_eea
Android,7LB1,Hyundai,7LB1
Android,7LC1,Hyundai,Koral_7LC1
Android,7LV,"Vue Micro",Vue7LV
Android,7Q204,sencor,7Q204
Android,7Qa_3G,Umax,7Qa_3G
Android,7WA1,Hyundai,HyTab_Plus_7WA1
Android,7WB1,Hyundai,Koral
Android,7WC1,Hyundai,Koral
Android,7WD1,Hyundai,Koral
Android,8,"MU (TH)",8
Android,80-1,Gigaset,"Maxwell 10"
Android,8001,"Advan digital",G-Tab
Android,8002,"Advan digital","TAB 8"
Android,8002N,"Gear Mobile",Feel_8002N
Android,8003,"Advan digital","TAB Gallilea"
Android,800P31C,Mecer,800P31C
Android,800P71D,Mecer,800P71D
Android,801EM,Coolpad,801EM
Android,801ES,Coolpad,801ES
Android,801FJ,Fujitsu,801FJ
Android,801LG,LGE,QStylus
Android,801LV,Lenovo,"Tab M10 FHD Rel"
Android,801SH,Sharp,"AQUOS zero"
Android,801SO,Sony,"Xperia XZ3"
Android,802LG,LGE,"LG K50"
Android,802SO,Sony,"Xperia 1"
Android,8030B,"TCT (Alcatel)",8030B
Android,8030Y,"TCT (Alcatel)",8030Y
Android,803SH,Sharp,"AQUOS R2 compact 803SH"
Android,8050D,"TCT (Alcatel)",8050D
Android,8050E,"TCT (Alcatel)",8050E
Android,8050G,"TCT (Alcatel)",8050G
Android,8050X,"TCT (Alcatel)",8050X
Android,8051,"TCT (Alcatel)","smart tab 7"
Android,8051_EEA,"TCT (Alcatel)","smart tab 7"
Android,8051_RU,"TCT (Alcatel)","smart tab 7"
Android,8051_TR,"TCT (Alcatel)","smart tab 7"
Android,8052,"TCT (Alcatel)","smart tab 7"
Android,8052_EEA,"TCT (Alcatel)","smart tab 7"
Android,8052_RU,"TCT (Alcatel)","smart tab 7"
Android,8053,"TCT (Alcatel)",8053
Android,8054,"TCT (Alcatel)",8054
Android,8055,"TCT (Alcatel)",8055
Android,8056,"TCT (Alcatel)",8056
Android,8057,"TCT (Alcatel)",8057
Android,8062,"TCT (Alcatel)",8062
Android,8063,"TCT (Alcatel)",8063
Android,8068,"TCT (Alcatel)","Alcatel 1T 7 WIFI"
Android,8070,"TCT (Alcatel)",8070
Android,8076,Kurio,Tab
Android,8076_EEA,Kurio,Tab
Android,8079,"TCT (Alcatel)",8079
Android,8080,"TCT (Alcatel)",8080
Android,8082,"TCT (Alcatel)","ALCATEL 1T 10"
Android,8084,"TCT (Alcatel)","ALCATEL 1T 10"
Android,8084_EEA,"TCT (Alcatel)","ALCATEL 1T 10"
Android,8088G,"TCT (Alcatel)","3T10 4G"
Android,8088M,"TCT (Alcatel)","Alcatel 3T 10"
Android,8088X,"TCT (Alcatel)","3T10 4G"
Android,808SH,Sharp,"AQUOS R3 808SH"
Android,8091,"TCT (Alcatel)","1T10  WIFI"
Android,8091_EEA,"TCT (Alcatel)","1T10  WIFI"
Android,8091_RU,"TCT (Alcatel)","1T10 WIFI"
Android,8091_TR,"TCT (Alcatel)","1T10  WIFI"
Android,8092,"TCT (Alcatel)","1T10 SMART"
Android,8092_EEA,"TCT (Alcatel)","1T10 SMART"
Android,8092_RU,"TCT (Alcatel)","1T10 SMART"
Android,8092_TR,"TCT (Alcatel)","1T10 SMART"
Android,8093,TCL,"TKEE MINI"
Android,8094M,"TCT (Alcatel)","3T10 4G"
Android,8094T,TCL,"TAB 10 SMART"
Android,8094T_EEA,"TCT (Alcatel)","3T10 4G"
Android,8094T_RU,"TCT (Alcatel)","3T10 4G"
Android,8094T_TR,"TCT (Alcatel)","3T10 4G"
Android,8094X,TCL,"TAB 10 4G"
Android,8094X_EEA,"TCT (Alcatel)","3T10 4G"
Android,8094X_RU,"TCT (Alcatel)","3T10 4G"
Android,8094X_TR,"TCT (Alcatel)","3T10 4G"
Android,8095,"TCT (Alcatel)","TKEE MAX"
Android,8095_EEA,"TCT (Alcatel)","TKEE MAX"
Android,8095_RU,"TCT (Alcatel)","TKEE MAX"
Android,8095_TR,"TCT (Alcatel)","TKEE MAX"
Android,816,Techpad,816
Android,8167,TCL,LT7
Android,816TPC,IView,816TPC
Android,816x,Techpad,"Tech Pad"
Android,8182,TCL,LT10
Android,8194,TCL,"3T10 WIFI KDDI"
Android,81V,"Vue Micro",Vue81V
Android,825_T-Mobile,Doro,"Liberto 825"
Android,8262,"TCT (Alcatel)",8262
Android,831C,HTC,"One (M8)"
Android,8391,"TCT (Alcatel)","1T10 WIFI"
Android,8391X,Kurio,"1T10  WIFI NEW"
Android,8391X_EEA,Kurio,"1T10 WIFI NEW"
Android,850_4G,Brondi,850_4G
Android,86TR3BF,LGE,TR3BF
Android,86v,EACHPAI,86v
Android,8741,Spectralink,"PIVOT 8741/8753"
Android,8742,Spectralink,"PIVOT 8741/8753"
Android,8744,Spectralink,8744
Android,8753,Spectralink,"PIVOT 8741/8753"
Android,8788_7,"S&T Global",8788_7
Android,885TPC,IView,885TPC
Android,8990,MLAB,8990
Android,8AY,Mediacom,8AY
Android,8A_Plus,Umax,8A_Plus_eea
Android,8BIZ18,Bizringer,8BIZ18
Android,8BY,Mediacom,8BY_EEA
Android,8C_LTE,Umax,8C_LTE
Android,8DTB38,Hipstreet,Electron
Android,8DTB40,Hipstreet,"Electron 2"
Android,8LAB1,Hyundai,8LAB1
Android,"8MA-A 3G",Positivo,8MA-A
Android,8Qa_3G,Umax,MediaTek
Android,8TT-A,Hllo,8TT-A_EEA
Android,8WC1,Hyundai,Koral
Android,"9 inch SDU",Panasonic,SDU
Android,"9 Pro",Kenxinda,9_Pro
Android,"9.4&#39;&#39; FFF",Archos,"9.4&#39;&#39; FFF"
Android,9001D,"TCT (Alcatel)",9001D
Android,9001I,"TCT (Alcatel)",9001I
Android,9001X,"TCT (Alcatel)",9001X
Android,9002A,"TCT (Alcatel)",9002A
Android,9002W,"TCT (Alcatel)",9002W
Android,9002X,"TCT (Alcatel)",9002X
Android,9003A,"TCT (Alcatel)",9003A
Android,9003X,"TCT (Alcatel)",9003X
Android,9005X,"TCT (Alcatel)",9005X
Android,9006W,"TCT (Alcatel)",9006W
Android,9007A,"TCT (Alcatel)","ONETOUCH PIXI3(7)"
Android,9007X,"TCT (Alcatel)",9007X
Android,9008A,"TCT (Alcatel)","A3 XL"
Android,9008D,"TCT (Alcatel)","A3 XL"
Android,9008I,"TCT (Alcatel)","A3 XL"
Android,9008J,"TCT (Alcatel)","A3 XL"
Android,9008N,"TCT (Alcatel)","A3 XL"
Android,9008T,"TCT (Alcatel)","A3 XL"
Android,9008U,"TCT (Alcatel)","A3 XL"
Android,9008X,"TCT (Alcatel)","A3 XL"
Android,9009A,"TCT (Alcatel)","ALCATEL 1T 7"
Android,9009G,"TCT (Alcatel)","ALCATEL 1T 7 3G"
Android,9010X,"TCT (Alcatel)",9010X
Android,9013A,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9013T,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9013X,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9013X_EEA,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9013X_RU,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9013X_TR,"TCT (Alcatel)","alcatel 1T7 4G"
Android,9015B,"TCT (Alcatel)",9015B
Android,9015J,"TCT (Alcatel)",9015J
Android,9015Q,"TCT (Alcatel)",9015Q
Android,9015U,"TCT (Alcatel)",9015U
Android,9015W,"TCT (Alcatel)",9015W
Android,901FJ,Fujitsu,901FJ
Android,901KC,Kyocera,"DIGNO BX"
Android,901LG,LGE,"G8X ThinQ"
Android,901SH,Sharp,"AQUOS sense3 plus (901SH)"
Android,901SO,Sony,"Xperia 5"
Android,901ZT,ZTE,901ZT
Android,9020A,AT&T,9020A
Android,9021A,"TCT (Alcatel)",9021A
Android,9022S,"TCT (Alcatel)","ONETOUCH PIXI 3 (8)"
Android,9022X,"TCT (Alcatel)","ONETOUCH PIXI 3 (8)"
Android,9024O,"TCT (Alcatel)",9024O
Android,9024W,"TCT (Alcatel)",9024W
Android,9025Q,"TCT (Alcatel)",9025Q
Android,9026T,"TCT (Alcatel)","A3 10&#39;&#39;"
Android,9026X,"TCT (Alcatel)","A3 10&#39;&#39;"
Android,9027F,"TCT (Alcatel)","Alcatel 3T 8"
Android,9027G,"TCT (Alcatel)",9027G
Android,9027Q,"TCT (Alcatel)","Alcatel 3T 8"
Android,9027T,"TCT (Alcatel)","Alcatel 3T 8"
Android,9027W,"TCT (Alcatel)",9027W
Android,9027X,"TCT (Alcatel)","Alcatel 3T 8"
Android,9029G,"TCT (Alcatel)","Alcatel JOY TAB KIDS"
Android,9029W,"TCT (Alcatel)",9029W
Android,9029Z,"TCT (Alcatel)","Alcatel JOY TAB"
Android,902SO,Sony,"Xperia 8"
Android,902ZT,ZTE,902ZT
Android,9030G,"TCT (Alcatel)",9030G
Android,9030Q,"TCT (Alcatel)",9030Q
Android,9032T,"TCT (Alcatel)","alcatel 3T8"
Android,9032W,"TCT (Alcatel)",TBD
Android,9032X,TCL,"TAB 8 4G"
Android,9032X_EEA,"TCT (Alcatel)","alcatel 3T8"
Android,9032X_RU,"TCT (Alcatel)","alcatel 3T8"
Android,9032X_TR,"TCT (Alcatel)","alcatel 3T8"
Android,9032Z,"TCT (Alcatel)",tbd
Android,9048S,TCL,TAB
Android,9049L,TCL,"TAB kids"
Android,9060G,TCL,"TAB 10 FHD 4G"
Android,9060X,TCL,"TAB 10 HD 4G"
Android,9060X_EEA,TCL,"TAB 10 HD 4G"
Android,9061,TCL,"TAB 10s"
Android,906SH,Sharp,"AQUOS zero2 906SH"
Android,907SH,Sharp,"AQUOS sense3 basic"
Android,9080G,TCL,"TAB 10s 4G"
Android,9080X,TCL,"TAB 10s 4G"
Android,9081X,TCL,"TAB 10s"
Android,908SH,Sharp,"AQUOS R5G 908SH"
Android,9108A,"TCT (Alcatel)","A3 XL"
Android,916,Techpad,
Android,9203A,"TCT (Alcatel)",9203A
Android,920TPC,IView,920TPC
Android,9288A,TCL,"NXTPAPAER 8.88"
Android,9295G,TCL,"10 TABMAX 4G"
Android,9295G_EEA,TCL,"10 TABMAX 4G"
Android,9295G_RU,TCL,"10 TABMAX 4G"
Android,9296G,TCL,"10 TABMAX"
Android,9296G_EEA,TCL,"10 TABMAX"
Android,9296G_RU,TCL,"10 TABMAX"
Android,9296G_TR,TCL,"10 TABMAX"
Android,9296X,TCL,"10 TABMAX"
Android,9296X_EEA,TCL,"10 TABMAX"
Android,9296X_TR,TCL,"10 TABMAX"
Android,9309S,Kurio,"LITE GO NEW"
Android,9309S_EEA,"TCT (Alcatel)","KURIO LITE GO NEW"
Android,9309X,"TCT (Alcatel)","Alcatel 1T 7 WIFI NEW"
Android,9309X_RU,"TCT (Alcatel)","Alcatel 1T7 Wifi"
Android,9317G,"TCT (Alcatel)","TKEE mini"
Android,9317G1,"TCT (Alcatel)","TKEE mini"
Android,9317H,"TCT (Alcatel)","Smart Tab 7"
Android,9317H1,Kurio,"Smart Tab 7"
Android,9317X,"TCT (Alcatel)","Smart Tab 7"
